Collection Name,Title,Part,Name,Name URI,Resource Type,Resource Type URI,Genre,Genre URI,Place Created,Publisher,Date Issued,Date Created,Date Captured,Edition,Issuance,Frequency,Language Term,Language Term URI,Language Term Type,Extent,Physical Description Note,Form#1,Form URI#1,Form#2,Form URI#2,Internet Media Type,Digital Origin,Abstract,Table of Contents,Note,Note Type,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Topic#5,Subject Topic URI#5,Subject Topic#6,Subject Topic URI#6,Subject Name#1,Subject Name URI#1,Subject Name#2,Subject Name URI#2,Subject Name#3,Subject Name URI#3,Subject Name#4,Subject Name URI#4,Subject Geographic#1,Subject Geographic URI#1,Subject Temporal#1,Subject Temporal URI#1,Subject Title#1,Subject Title URI#1,Subject Genre#1,Subject Genre URI#1,Identifier,Identifier LUNA,Identifier ARK,Physical Location,Physical Location Type,Shelf Locator,Related Item,Related Item Type,Related Item Identifier,Related Item Location,Access Condition,Access Condition URI
CU Museum of Natural History: Earl Morris papers,Prayer sticks embedded in wall,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,These sticks were found at Tseyaakini/Mummy Cave.,,"From enclosure: Del Muerto 1932, 4-1982-DM32-35",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,,,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_142.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Canyon landscape,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,Four tents and five cars are visible in the lower middle left of this image.,,"From enclosure: Del Muerto 1932, 4-1982-DM32-36",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Landscapes,http://id.worldcat.org/fast/1735625,Rivers,http://id.worldcat.org/fast/1098312,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_143.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Tower at Tseyaakini/Mummy Cave with lone figure,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-37",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_144.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Tower at Tseyaakini/Mummy Cave with lone figure,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-38",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_145.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Close-up of brick wall,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-39",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Brick walls,http://id.worldcat.org/fast/838591,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_146.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Figure silhouetted against canyon landscape,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,This view was taken from either the west or east section of Tseyaakini/Mummy Cave.,,"From enclosure: Del Muerto 1932, 4-1982-DM32-40",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Landscapes,http://id.worldcat.org/fast/1735625,Portraits,http://id.worldcat.org/fast/1072324,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_147.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,View from top of tower at Tseyaakini/Mummy Cave,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-41",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_148.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Five figures on or near scaffolding,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-42",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_149.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Eight figures pose on or near scaffolding,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-43",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Historic buildings--Conservation and restoration,http://id.worldcat.org/fast/957729,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_150.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Looking upward from inside the tower at Tseyaakini/Mummy Cave,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-44",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Straw work,http://id.worldcat.org/fast/1134485,Roofs,http://id.worldcat.org/fast/1100315,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_151.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Looking upward from inside the tower at Tseyaakini/Mummy Cave,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-45",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Straw work,http://id.worldcat.org/fast/1134485,Roofs,http://id.worldcat.org/fast/1100315,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_152.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Looking upward from inside the tower at Tseyaakini/Mummy Cave,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-46",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Straw work,http://id.worldcat.org/fast/1134485,Roofs,http://id.worldcat.org/fast/1100315,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_153.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
